skillid,type,subtype,color,rare,iconskill,iconlevel,icontarget,isPercent,lv1,lv2,lv3,lv4,lv5,lv6,lv7,lv8,lv9,lv10,lv11,lv12,lv13,lv14,lv15,lv16,lv17,lv18,lv19,lv20,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10
20621003,6,5+7,Colorbar_red,6,Atkdebuff,3,Infantry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20621103,6,5+7+10,Colorbar_red,12,Atkdebuff,3,Infantry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20621203,6,5+7+10+14,Colorbar_red,20,Atkdebuff,3,Infantry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20621303,6,7+10,Colorbar_red,10,Atkdebuff,3,Infantry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20621403,6,10+14,Colorbar_red,14,Atkdebuff,3,Infantry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20621503,6,7+10+14,Colorbar_red,18,Atkdebuff,3,Infantry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20621603,6,14+17,Colorbar_red,18,Atkdebuff,3,Infantry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20621703,6,7+10+14+17,Colorbar_red,28,Atkdebuff,3,Infantry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20631003,6,4+8,Colorbar_red,6,Atkdebuff,3,Cavalry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20631103,6,4+8+13,Colorbar_red,12,Atkdebuff,3,Cavalry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20631203,6,4+8+13+16,Colorbar_red,20,Atkdebuff,3,Cavalry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20631303,6,8+13,Colorbar_red,10,Atkdebuff,3,Cavalry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20631403,6,13+16,Colorbar_red,14,Atkdebuff,3,Cavalry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20631503,6,8+13+16,Colorbar_red,18,Atkdebuff,3,Cavalry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20631603,6,16+19,Colorbar_red,18,Atkdebuff,3,Cavalry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20631703,6,8+13+16+19,Colorbar_red,28,Atkdebuff,3,Cavalry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20641003,6,6+11,Colorbar_red,6,Atkdebuff,3,Archers,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20641103,6,6+11+12,Colorbar_red,12,Atkdebuff,3,Archers,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20641203,6,6+11+12+15,Colorbar_red,20,Atkdebuff,3,Archers,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20641303,6,11+12,Colorbar_red,10,Atkdebuff,3,Archers,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20641403,6,12+15,Colorbar_red,14,Atkdebuff,3,Archers,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20641503,6,11+12+15,Colorbar_red,18,Atkdebuff,3,Archers,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20641603,6,15+18,Colorbar_red,18,Atkdebuff,3,Archers,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20641703,6,11+12+15+18,Colorbar_red,28,Atkdebuff,3,Archers,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20622003,6,5+7+10+14+17,Colorbar_red,45,Atkdebuff,3,Infantry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20632003,6,4+8+13+16+19,Colorbar_red,45,Atkdebuff,3,Cavalry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20642003,6,6+11+12+15+18,Colorbar_red,45,Atkdebuff,3,Archers,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20650003,6,1+4+5+6,Colorbar_red,45,Atkdebuff,3,T1,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20650103,6,7+8+9+11,Colorbar_red,45,Atkdebuff,3,T2,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20650203,6,2+10+12+13,Colorbar_red,45,Atkdebuff,3,T3,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20650303,6,3+14+15+16,Colorbar_red,45,Atkdebuff,3,T4,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20650403,6,17+18+19+20,Colorbar_red,45,Atkdebuff,3,T5,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20660003,6,99,Colorbar_red,200,Atkdebuff,3,Troops,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42000,42001,42002,42003,42004,42005,42006,42007,42008,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20620002,6,5,Colorbar_red,1,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20620102,6,7,Colorbar_red,2,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20620202,6,10,Colorbar_red,3,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20620302,6,14,Colorbar_red,4,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20620402,6,17,Colorbar_red,5,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20630002,6,4,Colorbar_red,1,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20630102,6,8,Colorbar_red,2,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20630202,6,13,Colorbar_red,3,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20630302,6,16,Colorbar_red,4,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20630402,6,19,Colorbar_red,5,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20640002,6,6,Colorbar_red,1,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20640102,6,11,Colorbar_red,2,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20640202,6,12,Colorbar_red,3,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20640302,6,15,Colorbar_red,4,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20640402,6,18,Colorbar_red,5,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20621002,6,5+7,Colorbar_red,6,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20621102,6,5+7+10,Colorbar_red,12,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20621202,6,5+7+10+14,Colorbar_red,20,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20621302,6,7+10,Colorbar_red,10,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20621402,6,10+14,Colorbar_red,14,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20621502,6,7+10+14,Colorbar_red,18,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20621602,6,14+17,Colorbar_red,18,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20621702,6,7+10+14+17,Colorbar_red,28,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20631002,6,4+8,Colorbar_red,6,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20631102,6,4+8+13,Colorbar_red,12,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20631202,6,4+8+13+16,Colorbar_red,20,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20631302,6,8+13,Colorbar_red,10,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20631402,6,13+16,Colorbar_red,14,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20631502,6,8+13+16,Colorbar_red,18,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20631602,6,16+19,Colorbar_red,18,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20631702,6,8+13+16+19,Colorbar_red,28,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20641002,6,6+11,Colorbar_red,6,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20641102,6,6+11+12,Colorbar_red,12,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20641202,6,6+11+12+15,Colorbar_red,20,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20641302,6,11+12,Colorbar_red,10,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20641402,6,12+15,Colorbar_red,14,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20641502,6,11+12+15,Colorbar_red,18,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20641602,6,15+18,Colorbar_red,18,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20641702,6,11+12+15+18,Colorbar_red,28,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20622002,6,5+7+10+14+17,Colorbar_red,45,Atkdebuff,2,Infantry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20632002,6,4+8+13+16+19,Colorbar_red,45,Atkdebuff,2,Cavalry,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20642002,6,6+11+12+15+18,Colorbar_red,45,Atkdebuff,2,Archers,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20650002,6,1+4+5+6,Colorbar_red,45,Atkdebuff,2,T1,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20650102,6,7+8+9+11,Colorbar_red,45,Atkdebuff,2,T2,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20650202,6,2+10+12+13,Colorbar_red,45,Atkdebuff,2,T3,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20650302,6,3+14+15+16,Colorbar_red,45,Atkdebuff,2,T4,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20650402,6,17+18+19+20,Colorbar_red,45,Atkdebuff,2,T5,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20660002,6,99,Colorbar_red,200,Atkdebuff,2,Troops,1,1500,1700,2100,2550,3050,3600,4200,4950,5650,6300,6750,7300,7850,8400,8950,9500,10050,10600,11150,11700,42000,42001,42002,42003,42004,42005,42006,42007,42008,,750,850,1050,1300,1525,1800,2100,2475,2825,
20620001,6,5,Colorbar_red,1,Atkdebuff,1,Infantry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42000,42001,42002,42003,42004,42005,42006,42007,42008,,150,250,450,700,925,1200,1500,1875,2200,
